date,time,unit,temperature,condition,species,quadrat,loggertype,rainfall,datetime,elapsed_time
7/25/22, 11:43:00 PM,C,14.5,B,SS,Q6,iButton,10,2022-07-25T21:43:00Z,36.71666666666667
7/25/22, 11:45:00 PM,C,14.5,B,SS,Q6,iButton,10,2022-07-25T21:45:00Z,36.75
7/25/22, 11:47:00 PM,C,14.5,B,SS,Q6,iButton,10,2022-07-25T21:47:00Z,36.78333333333333
7/25/22, 11:49:00 PM,C,14.5,B,SS,Q6,iButton,10,2022-07-25T21:49:00Z,36.81666666666667
7/25/22, 11:51:00 PM,C,14.5,B,SS,Q6,iButton,10,2022-07-25T21:51:00Z,36.85
7/25/22, 11:53:00 PM,C,14.5,B,SS,Q6,iButton,10,2022-07-25T21:53:00Z,36.88333333333333
7/25/22, 11:55:00 PM,C,14.5,B,SS,Q6,iButton,10,2022-07-25T21:55:00Z,36.916666666666664
7/25/22, 11:57:00 PM,C,14.5,B,SS,Q6,iButton,10,2022-07-25T21:57:00Z,36.95
7/25/22, 11:59:00 PM,C,14.5,B,SS,Q6,iButton,10,2022-07-25T21:59:00Z,36.983333333333334
7/26/22, 12:01:00 AM,C,14.5,B,SS,Q6,iButton,10,2022-07-25T22:01:00Z,37.016666666666666
7/26/22, 12:03:00 AM,C,14.5,B,SS,Q6,iButton,10,2022-07-25T22:03:00Z,37.05
7/26/22, 12:05:00 AM,C,14,B,SS,Q6,iButton,10,2022-07-25T22:05:00Z,37.083333333333336
7/26/22, 12:07:00 AM,C,14,B,SS,Q6,iButton,10,2022-07-25T22:07:00Z,37.11666666666667
7/26/22, 12:09:00 AM,C,14,B,SS,Q6,iButton,10,2022-07-25T22:09:00Z,37.15
7/26/22, 12:11:00 AM,C,14.5,B,SS,Q6,iButton,10,2022-07-25T22:11:00Z,37.18333333333333
7/26/22, 12:13:00 AM,C,14.5,B,SS,Q6,iButton,10,2022-07-25T22:13:00Z,37.21666666666667
7/26/22, 12:15:00 AM,C,14.5,B,SS,Q6,iButton,10,2022-07-25T22:15:00Z,37.25
7/26/22, 12:17:00 AM,C,14.5,B,SS,Q6,iButton,10,2022-07-25T22:17:00Z,37.28333333333333
7/26/22, 12:19:00 AM,C,14.5,B,SS,Q6,iButton,10,2022-07-25T22:19:00Z,37.31666666666667
7/26/22, 12:21:00 AM,C,14.5,B,SS,Q6,iButton,10,2022-07-25T22:21:00Z,37.35
7/26/22, 12:23:00 AM,C,14.5,B,SS,Q6,iButton,10,2022-07-25T22:23:00Z,37.38333333333333
7/26/22, 12:25:00 AM,C,14.5,B,SS,Q6,iButton,10,2022-07-25T22:25:00Z,37.416666666666664
7/26/22, 12:27:00 AM,C,14,B,SS,Q6,iButton,10,2022-07-25T22:27:00Z,37.45
7/26/22, 12:29:00 AM,C,14,B,SS,Q6,iButton,10,2022-07-25T22:29:00Z,37.483333333333334
7/26/22, 12:31:00 AM,C,14,B,SS,Q6,iButton,10,2022-07-25T22:31:00Z,37.516666666666666
7/26/22, 12:33:00 AM,C,14,B,SS,Q6,iButton,10,2022-07-25T22:33:00Z,37.55
7/26/22, 12:35:00 AM,C,14,B,SS,Q6,iButton,10,2022-07-25T22:35:00Z,37.583333333333336
7/26/22, 12:37:00 AM,C,14,B,SS,Q6,iButton,10,2022-07-25T22:37:00Z,37.61666666666667
7/26/22, 12:39:00 AM,C,14,B,SS,Q6,iButton,10,2022-07-25T22:39:00Z,37.65
7/26/22, 12:41:00 AM,C,14,B,SS,Q6,iButton,10,2022-07-25T22:41:00Z,37.68333333333333
7/26/22, 12:43:00 AM,C,14,B,SS,Q6,iButton,10,2022-07-25T22:43:00Z,37.71666666666667
7/26/22, 12:45:00 AM,C,14,B,SS,Q6,iButton,10,2022-07-25T22:45:00Z,37.75
7/26/22, 12:47:00 AM,C,14,B,SS,Q6,iButton,10,2022-07-25T22:47:00Z,37.78333333333333
7/26/22, 12:49:00 AM,C,14,B,SS,Q6,iButton,10,2022-07-25T22:49:00Z,37.81666666666667
7/26/22, 12:51:00 AM,C,14,B,SS,Q6,iButton,10,2022-07-25T22:51:00Z,37.85
7/26/22, 12:53:00 AM,C,13.5,B,SS,Q6,iButton,10,2022-07-25T22:53:00Z,37.88333333333333
7/26/22, 12:55:00 AM,C,13.5,B,SS,Q6,iButton,10,2022-07-25T22:55:00Z,37.916666666666664
7/26/22, 12:57:00 AM,C,13.5,B,SS,Q6,iButton,10,2022-07-25T22:57:00Z,37.95
7/26/22, 12:59:00 AM,C,13.5,B,SS,Q6,iButton,10,2022-07-25T22:59:00Z,37.983333333333334
7/26/22, 1:01:00 AM,C,13.5,B,SS,Q6,iButton,10,2022-07-25T23:01:00Z,38.016666666666666
7/26/22, 1:03:00 AM,C,13.5,B,SS,Q6,iButton,10,2022-07-25T23:03:00Z,38.05
7/26/22, 1:05:00 AM,C,13.5,B,SS,Q6,iButton,10,2022-07-25T23:05:00Z,38.083333333333336
7/26/22, 1:07:00 AM,C,13.5,B,SS,Q6,iButton,10,2022-07-25T23:07:00Z,38.11666666666667
7/26/22, 1:09:00 AM,C,13.5,B,SS,Q6,iButton,10,2022-07-25T23:09:00Z,38.15
7/26/22, 1:11:00 AM,C,13.5,B,SS,Q6,iButton,10,2022-07-25T23:11:00Z,38.18333333333333
7/26/22, 1:13:00 AM,C,13.5,B,SS,Q6,iButton,10,2022-07-25T23:13:00Z,38.21666666666667
7/26/22, 1:15:00 AM,C,13.5,B,SS,Q6,iButton,10,2022-07-25T23:15:00Z,38.25
7/26/22, 1:17:00 AM,C,13.5,B,SS,Q6,iButton,10,2022-07-25T23:17:00Z,38.28333333333333
7/26/22, 1:19:00 AM,C,13.5,B,SS,Q6,iButton,10,2022-07-25T23:19:00Z,38.31666666666667
7/26/22, 1:21:00 AM,C,13.5,B,SS,Q6,iButton,10,2022-07-25T23:21:00Z,38.35
7/26/22, 1:23:00 AM,C,13.5,B,SS,Q6,iButton,10,2022-07-25T23:23:00Z,38.38333333333333
7/26/22, 1:25:00 AM,C,13.5,B,SS,Q6,iButton,10,2022-07-25T23:25:00Z,38.416666666666664
7/26/22, 1:27:00 AM,C,13.5,B,SS,Q6,iButton,10,2022-07-25T23:27:00Z,38.45
7/26/22, 1:29:00 AM,C,13.5,B,SS,Q6,iButton,10,2022-07-25T23:29:00Z,38.483333333333334
7/26/22, 1:31:00 AM,C,13.5,B,SS,Q6,iButton,10,2022-07-25T23:31:00Z,38.516666666666666
7/26/22, 1:33:00 AM,C,13.5,B,SS,Q6,iButton,10,2022-07-25T23:33:00Z,38.55
7/26/22, 1:35:00 AM,C,13.5,B,SS,Q6,iButton,10,2022-07-25T23:35:00Z,38.583333333333336
7/26/22, 1:37:00 AM,C,13.5,B,SS,Q6,iButton,10,2022-07-25T23:37:00Z,38.61666666666667
7/26/22, 1:39:00 AM,C,13.5,B,SS,Q6,iButton,10,2022-07-25T23:39:00Z,38.65
7/26/22, 1:41:00 AM,C,13.5,B,SS,Q6,iButton,10,2022-07-25T23:41:00Z,38.68333333333333
7/26/22, 1:43:00 AM,C,13.5,B,SS,Q6,iButton,10,2022-07-25T23:43:00Z,38.71666666666667
7/26/22, 1:45:00 AM,C,13.5,B,SS,Q6,iButton,10,2022-07-25T23:45:00Z,38.75
7/26/22, 1:47:00 AM,C,13.5,B,SS,Q6,iButton,10,2022-07-25T23:47:00Z,38.78333333333333
7/26/22, 1:49:00 AM,C,13.5,B,SS,Q6,iButton,10,2022-07-25T23:49:00Z,38.81666666666667
7/26/22, 1:51:00 AM,C,13.5,B,SS,Q6,iButton,10,2022-07-25T23:51:00Z,38.85
7/24/22, 11:00:00 AM,C,32.5,B,SS,Q7,iButton,0,2022-07-24T09:00:00Z,0
7/24/22, 11:02:00 AM,C,33,B,SS,Q7,iButton,0,2022-07-24T09:02:00Z,0.03333333333333333
7/24/22, 11:04:00 AM,C,33,B,SS,Q7,iButton,0,2022-07-24T09:04:00Z,0.06666666666666667
7/24/22, 11:06:00 AM,C,33,B,SS,Q7,iButton,0,2022-07-24T09:06:00Z,0.1
7/24/22, 11:08:00 AM,C,33,B,SS,Q7,iButton,0,2022-07-24T09:08:00Z,0.13333333333333333
7/24/22, 11:10:00 AM,C,33.5,B,SS,Q7,iButton,0,2022-07-24T09:10:00Z,0.16666666666666666
7/24/22, 11:12:00 AM,C,33.5,B,SS,Q7,iButton,0,2022-07-24T09:12:00Z,0.2
7/24/22, 11:14:00 AM,C,34.5,B,SS,Q7,iButton,0,2022-07-24T09:14:00Z,0.23333333333333334
7/24/22, 11:16:00 AM,C,34.5,B,SS,Q7,iButton,0,2022-07-24T09:16:00Z,0.26666666666666666
7/24/22, 11:18:00 AM,C,34.5,B,SS,Q7,iButton,0,2022-07-24T09:18:00Z,0.3
7/24/22, 11:20:00 AM,C,34.5,B,SS,Q7,iButton,0,2022-07-24T09:20:00Z,0.3333333333333333
7/24/22, 11:22:00 AM,C,35,B,SS,Q7,iButton,0,2022-07-24T09:22:00Z,0.36666666666666664
7/24/22, 11:24:00 AM,C,35,B,SS,Q7,iButton,0,2022-07-24T09:24:00Z,0.4
7/24/22, 11:26:00 AM,C,35,B,SS,Q7,iButton,0,2022-07-24T09:26:00Z,0.43333333333333335
7/24/22, 11:28:00 AM,C,35,B,SS,Q7,iButton,0,2022-07-24T09:28:00Z,0.4666666666666667
7/24/22, 11:30:00 AM,C,35,B,SS,Q7,iButton,0,2022-07-24T09:30:00Z,0.5
7/24/22, 11:32:00 AM,C,35,B,SS,Q7,iButton,0,2022-07-24T09:32:00Z,0.5333333333333333
7/24/22, 11:34:00 AM,C,35,B,SS,Q7,iButton,0,2022-07-24T09:34:00Z,0.5666666666666667
7/24/22, 11:36:00 AM,C,36,B,SS,Q7,iButton,0,2022-07-24T09:36:00Z,0.6
7/24/22, 11:38:00 AM,C,36,B,SS,Q7,iButton,0,2022-07-24T09:38:00Z,0.6333333333333333
7/24/22, 11:40:00 AM,C,36,B,SS,Q7,iButton,0,2022-07-24T09:40:00Z,0.6666666666666666
7/24/22, 11:42:00 AM,C,36.5,B,SS,Q7,iButton,0,2022-07-24T09:42:00Z,0.7
7/24/22, 11:44:00 AM,C,37.5,B,SS,Q7,iButton,0,2022-07-24T09:44:00Z,0.7333333333333333
7/24/22, 11:46:00 AM,C,37.5,B,SS,Q7,iButton,0,2022-07-24T09:46:00Z,0.7666666666666667
7/24/22, 11:48:00 AM,C,37.5,B,SS,Q7,iButton,0,2022-07-24T09:48:00Z,0.8
7/24/22, 11:50:00 AM,C,38,B,SS,Q7,iButton,0,2022-07-24T09:50:00Z,0.8333333333333334
7/24/22, 11:52:00 AM,C,39,B,SS,Q7,iButton,0,2022-07-24T09:52:00Z,0.8666666666666667
7/24/22, 11:54:00 AM,C,39,B,SS,Q7,iButton,0,2022-07-24T09:54:00Z,0.9
7/24/22, 11:56:00 AM,C,39,B,SS,Q7,iButton,0,2022-07-24T09:56:00Z,0.9333333333333333
7/24/22, 11:58:00 AM,C,39,B,SS,Q7,iButton,0,2022-07-24T09:58:00Z,0.9666666666666667
7/24/22, 12:00:00 PM,C,39.5,B,SS,Q7,iButton,0,2022-07-24T10:00:00Z,1
7/24/22, 12:02:00 PM,C,39.5,B,SS,Q7,iButton,0,2022-07-24T10:02:00Z,1.0333333333333334
7/24/22, 12:04:00 PM,C,39.5,B,SS,Q7,iButton,0,2022-07-24T10:04:00Z,1.0666666666666667
7/24/22, 12:06:00 PM,C,39.5,B,SS,Q7,iButton,0,2022-07-24T10:06:00Z,1.1
7/24/22, 12:08:00 PM,C,39.5,B,SS,Q7,iButton,0,2022-07-24T10:08:00Z,1.1333333333333333
7/24/22, 12:10:00 PM,C,39.5,B,SS,Q7,iButton,0,2022-07-24T10:10:00Z,1.1666666666666667
7/24/22, 12:12:00 PM,C,39.5,B,SS,Q7,iButton,0,2022-07-24T10:12:00Z,1.2
7/24/22, 12:14:00 PM,C,39.5,B,SS,Q7,iButton,0,2022-07-24T10:14:00Z,1.2333333333333334
7/24/22, 12:16:00 PM,C,39.5,B,SS,Q7,iButton,0,2022-07-24T10:16:00Z,1.2666666666666666
7/24/22, 12:18:00 PM,C,39.5,B,SS,Q7,iButton,0,2022-07-24T10:18:00Z,1.3
7/24/22, 12:20:00 PM,C,40,B,SS,Q7,iButton,0,2022-07-24T10:20:00Z,1.3333333333333333
7/24/22, 12:22:00 PM,C,40,B,SS,Q7,iButton,0,2022-07-24T10:22:00Z,1.3666666666666667
7/24/22, 12:24:00 PM,C,39.5,B,SS,Q7,iButton,0,2022-07-24T10:24:00Z,1.4
7/24/22, 12:26:00 PM,C,39.5,B,SS,Q7,iButton,0,2022-07-24T10:26:00Z,1.4333333333333333
7/24/22, 12:28:00 PM,C,39.5,B,SS,Q7,iButton,0,2022-07-24T10:28:00Z,1.4666666666666666
7/24/22, 12:30:00 PM,C,39.5,B,SS,Q7,iButton,0,2022-07-24T10:30:00Z,1.5
7/24/22, 12:32:00 PM,C,39,B,SS,Q7,iButton,0,2022-07-24T10:32:00Z,1.5333333333333334
7/24/22, 12:34:00 PM,C,39.5,B,SS,Q7,iButton,0,2022-07-24T10:34:00Z,1.5666666666666667
7/24/22, 12:36:00 PM,C,39,B,SS,Q7,iButton,0,2022-07-24T10:36:00Z,1.6
7/24/22, 12:38:00 PM,C,39.5,B,SS,Q7,iButton,0,2022-07-24T10:38:00Z,1.6333333333333333
7/24/22, 12:40:00 PM,C,39.5,B,SS,Q7,iButton,0,2022-07-24T10:40:00Z,1.6666666666666667
7/24/22, 12:42:00 PM,C,39,B,SS,Q7,iButton,0,2022-07-24T10:42:00Z,1.7
7/24/22, 12:44:00 PM,C,39.5,B,SS,Q7,iButton,0,2022-07-24T10:44:00Z,1.7333333333333334
7/24/22, 12:46:00 PM,C,39.5,B,SS,Q7,iButton,0,2022-07-24T10:46:00Z,1.7666666666666666
7/24/22, 12:48:00 PM,C,39,B,SS,Q7,iButton,0,2022-07-24T10:48:00Z,1.8
7/24/22, 12:50:00 PM,C,39,B,SS,Q7,iButton,0,2022-07-24T10:50:00Z,1.8333333333333333
7/24/22, 12:52:00 PM,C,39.5,B,SS,Q7,iButton,0,2022-07-24T10:52:00Z,1.8666666666666667
7/24/22, 12:54:00 PM,C,39.5,B,SS,Q7,iButton,0,2022-07-24T10:54:00Z,1.9
7/24/22, 12:56:00 PM,C,39.5,B,SS,Q7,iButton,0,2022-07-24T10:56:00Z,1.9333333333333333
7/24/22, 12:58:00 PM,C,39.5,B,SS,Q7,iButton,0,2022-07-24T10:58:00Z,1.9666666666666666
7/24/22, 1:00:00 PM,C,39.5,B,SS,Q7,iButton,0,2022-07-24T11:00:00Z,2
7/24/22, 1:02:00 PM,C,40,B,SS,Q7,iButton,0,2022-07-24T11:02:00Z,2.033333333333333
7/24/22, 1:04:00 PM,C,40,B,SS,Q7,iButton,0,2022-07-24T11:04:00Z,2.066666666666667
7/24/22, 1:06:00 PM,C,40,B,SS,Q7,iButton,0,2022-07-24T11:06:00Z,2.1
7/24/22, 1:08:00 PM,C,40,B,SS,Q7,iButton,0,2022-07-24T11:08:00Z,2.1333333333333333
7/24/22, 1:10:00 PM,C,40,B,SS,Q7,iButton,0,2022-07-24T11:10:00Z,2.1666666666666665
7/24/22, 1:12:00 PM,C,40,B,SS,Q7,iButton,0,2022-07-24T11:12:00Z,2.2
7/24/22, 1:14:00 PM,C,40,B,SS,Q7,iButton,0,2022-07-24T11:14:00Z,2.2333333333333334
7/24/22, 1:16:00 PM,C,40.5,B,SS,Q7,iButton,0,2022-07-24T11:16:00Z,2.2666666666666666
7/24/22, 1:18:00 PM,C,40.5,B,SS,Q7,iButton,0,2022-07-24T11:18:00Z,2.3
7/24/22, 1:20:00 PM,C,40.5,B,SS,Q7,iButton,0,2022-07-24T11:20:00Z,2.3333333333333335
7/24/22, 1:22:00 PM,C,40.5,B,SS,Q7,iButton,0,2022-07-24T11:22:00Z,2.3666666666666667
7/24/22, 1:24:00 PM,C,41,B,SS,Q7,iButton,0,2022-07-24T11:24:00Z,2.4
7/24/22, 1:26:00 PM,C,41,B,SS,Q7,iButton,0,2022-07-24T11:26:00Z,2.433333333333333
7/24/22, 1:28:00 PM,C,41.5,B,SS,Q7,iButton,0,2022-07-24T11:28:00Z,2.466666666666667
7/24/22, 1:30:00 PM,C,41.5,B,SS,Q7,iButton,0,2022-07-24T11:30:00Z,2.5
7/24/22, 1:32:00 PM,C,41.5,B,SS,Q7,iButton,0,2022-07-24T11:32:00Z,2.533333333333333
7/24/22, 1:34:00 PM,C,41.5,B,SS,Q7,iButton,0,2022-07-24T11:34:00Z,2.566666666666667
7/24/22, 1:36:00 PM,C,42,B,SS,Q7,iButton,0,2022-07-24T11:36:00Z,2.6
7/24/22, 1:38:00 PM,C,42,B,SS,Q7,iButton,0,2022-07-24T11:38:00Z,2.6333333333333333
7/24/22, 1:40:00 PM,C,42,B,SS,Q7,iButton,0,2022-07-24T11:40:00Z,2.6666666666666665
7/24/22, 1:42:00 PM,C,42,B,SS,Q7,iButton,0,2022-07-24T11:42:00Z,2.7
7/24/22, 1:44:00 PM,C,42,B,SS,Q7,iButton,0,2022-07-24T11:44:00Z,2.7333333333333334
7/24/22, 1:46:00 PM,C,42,B,SS,Q7,iButton,0,2022-07-24T11:46:00Z,2.7666666666666666
7/24/22, 1:48:00 PM,C,42,B,SS,Q7,iButton,0,2022-07-24T11:48:00Z,2.8
7/24/22, 1:50:00 PM,C,42,B,SS,Q7,iButton,0,2022-07-24T11:50:00Z,2.8333333333333335
7/24/22, 1:52:00 PM,C,42,B,SS,Q7,iButton,0,2022-07-24T11:52:00Z,2.8666666666666667
7/24/22, 1:54:00 PM,C,42,B,SS,Q7,iButton,0,2022-07-24T11:54:00Z,2.9
7/24/22, 1:56:00 PM,C,42,B,SS,Q7,iButton,0,2022-07-24T11:56:00Z,2.933333333333333
7/24/22, 1:58:00 PM,C,41.5,B,SS,Q7,iButton,0,2022-07-24T11:58:00Z,2.966666666666667
7/24/22, 2:00:00 PM,C,41,B,SS,Q7,iButton,0,2022-07-24T12:00:00Z,3
7/24/22, 2:02:00 PM,C,40.5,B,SS,Q7,iButton,0,2022-07-24T12:02:00Z,3.033333333333333
7/24/22, 2:04:00 PM,C,40,B,SS,Q7,iButton,0,2022-07-24T12:04:00Z,3.066666666666667
7/24/22, 2:06:00 PM,C,39.5,B,SS,Q7,iButton,0,2022-07-24T12:06:00Z,3.1
7/24/22, 2:08:00 PM,C,40,B,SS,Q7,iButton,0,2022-07-24T12:08:00Z,3.1333333333333333
7/24/22, 2:10:00 PM,C,39.5,B,SS,Q7,iButton,0,2022-07-24T12:10:00Z,3.1666666666666665
7/24/22, 2:12:00 PM,C,39.5,B,SS,Q7,iButton,0,2022-07-24T12:12:00Z,3.2
7/24/22, 2:14:00 PM,C,39.5,B,SS,Q7,iButton,0,2022-07-24T12:14:00Z,3.2333333333333334
7/24/22, 2:16:00 PM,C,39.5,B,SS,Q7,iButton,0,2022-07-24T12:16:00Z,3.2666666666666666
7/24/22, 2:18:00 PM,C,39.5,B,SS,Q7,iButton,0,2022-07-24T12:18:00Z,3.3
7/24/22, 2:20:00 PM,C,40,B,SS,Q7,iButton,0,2022-07-24T12:20:00Z,3.3333333333333335
7/24/22, 2:22:00 PM,C,40,B,SS,Q7,iButton,0,2022-07-24T12:22:00Z,3.3666666666666667
7/24/22, 2:24:00 PM,C,39.5,B,SS,Q7,iButton,0,2022-07-24T12:24:00Z,3.4
7/24/22, 2:26:00 PM,C,40,B,SS,Q7,iButton,0,2022-07-24T12:26:00Z,3.433333333333333
7/24/22, 2:28:00 PM,C,40,B,SS,Q7,iButton,0,2022-07-24T12:28:00Z,3.466666666666667
7/24/22, 2:30:00 PM,C,40.5,B,SS,Q7,iButton,0,2022-07-24T12:30:00Z,3.5
7/24/22, 2:32:00 PM,C,40.5,B,SS,Q7,iButton,0,2022-07-24T12:32:00Z,3.533333333333333
7/24/22, 2:34:00 PM,C,40.5,B,SS,Q7,iButton,0,2022-07-24T12:34:00Z,3.566666666666667
7/24/22, 2:36:00 PM,C,40.5,B,SS,Q7,iButton,0,2022-07-24T12:36:00Z,3.6
7/24/22, 2:38:00 PM,C,40.5,B,SS,Q7,iButton,0,2022-07-24T12:38:00Z,3.6333333333333333
7/24/22, 2:40:00 PM,C,40.5,B,SS,Q7,iButton,0,2022-07-24T12:40:00Z,3.6666666666666665
7/24/22, 2:42:00 PM,C,40,B,SS,Q7,iButton,0,2022-07-24T12:42:00Z,3.7
7/24/22, 2:44:00 PM,C,40,B,SS,Q7,iButton,0,2022-07-24T12:44:00Z,3.7333333333333334
7/24/22, 2:46:00 PM,C,40,B,SS,Q7,iButton,0,2022-07-24T12:46:00Z,3.7666666666666666
7/24/22, 2:48:00 PM,C,39.5,B,SS,Q7,iButton,0,2022-07-24T12:48:00Z,3.8
7/24/22, 2:50:00 PM,C,39.5,B,SS,Q7,iButton,0,2022-07-24T12:50:00Z,3.8333333333333335
7/24/22, 2:52:00 PM,C,40,B,SS,Q7,iButton,0,2022-07-24T12:52:00Z,3.8666666666666667
7/24/22, 2:54:00 PM,C,39.5,B,SS,Q7,iButton,0,2022-07-24T12:54:00Z,3.9
7/24/22, 2:56:00 PM,C,40,B,SS,Q7,iButton,0,2022-07-24T12:56:00Z,3.933333333333333
7/24/22, 2:58:00 PM,C,40,B,SS,Q7,iButton,0,2022-07-24T12:58:00Z,3.966666666666667
7/24/22, 3:00:00 PM,C,39.5,B,SS,Q7,iButton,0,2022-07-24T13:00:00Z,4
7/24/22, 3:02:00 PM,C,40,B,SS,Q7,iButton,0,2022-07-24T13:02:00Z,4.033333333333333
7/24/22, 3:04:00 PM,C,39.5,B,SS,Q7,iButton,0,2022-07-24T13:04:00Z,4.066666666666666
7/24/22, 3:06:00 PM,C,39.5,B,SS,Q7,iButton,0,2022-07-24T13:06:00Z,4.1
7/24/22, 3:08:00 PM,C,39.5,B,SS,Q7,iButton,0,2022-07-24T13:08:00Z,4.133333333333334
7/24/22, 3:10:00 PM,C,39,B,SS,Q7,iButton,0,2022-07-24T13:10:00Z,4.166666666666667
7/24/22, 3:12:00 PM,C,39,B,SS,Q7,iButton,0,2022-07-24T13:12:00Z,4.2
7/24/22, 3:14:00 PM,C,39,B,SS,Q7,iButton,0,2022-07-24T13:14:00Z,4.233333333333333
7/24/22, 3:16:00 PM,C,39,B,SS,Q7,iButton,0,2022-07-24T13:16:00Z,4.266666666666667
7/24/22, 3:18:00 PM,C,38.5,B,SS,Q7,iButton,0,2022-07-24T13:18:00Z,4.3
7/24/22, 3:20:00 PM,C,38.5,B,SS,Q7,iButton,0,2022-07-24T13:20:00Z,4.333333333333333
7/24/22, 3:22:00 PM,C,38.5,B,SS,Q7,iButton,0,2022-07-24T13:22:00Z,4.366666666666666
7/24/22, 3:24:00 PM,C,38.5,B,SS,Q7,iButton,0,2022-07-24T13:24:00Z,4.4
7/24/22, 3:26:00 PM,C,38.5,B,SS,Q7,iButton,0,2022-07-24T13:26:00Z,4.433333333333334
7/24/22, 3:28:00 PM,C,38,B,SS,Q7,iButton,0,2022-07-24T13:28:00Z,4.466666666666667
7/24/22, 3:30:00 PM,C,38,B,SS,Q7,iButton,0,2022-07-24T13:30:00Z,4.5
7/24/22, 3:32:00 PM,C,38,B,SS,Q7,iButton,0,2022-07-24T13:32:00Z,4.533333333333333
7/24/22, 3:34:00 PM,C,38,B,SS,Q7,iButton,0,2022-07-24T13:34:00Z,4.566666666666666
7/24/22, 3:36:00 PM,C,38,B,SS,Q7,iButton,0,2022-07-24T13:36:00Z,4.6
7/24/22, 3:38:00 PM,C,38,B,SS,Q7,iButton,0,2022-07-24T13:38:00Z,4.633333333333334
7/24/22, 3:40:00 PM,C,38,B,SS,Q7,iButton,0,2022-07-24T13:40:00Z,4.666666666666667
7/24/22, 3:42:00 PM,C,38,B,SS,Q7,iButton,0,2022-07-24T13:42:00Z,4.7
7/24/22, 3:44:00 PM,C,38,B,SS,Q7,iButton,0,2022-07-24T13:44:00Z,4.733333333333333
7/24/22, 3:46:00 PM,C,37.5,B,SS,Q7,iButton,0,2022-07-24T13:46:00Z,4.766666666666667
7/24/22, 3:48:00 PM,C,37.5,B,SS,Q7,iButton,0,2022-07-24T13:48:00Z,4.8
7/24/22, 3:50:00 PM,C,37.5,B,SS,Q7,iButton,0,2022-07-24T13:50:00Z,4.833333333333333
7/24/22, 3:52:00 PM,C,37,B,SS,Q7,iButton,0,2022-07-24T13:52:00Z,4.866666666666666
7/24/22, 3:54:00 PM,C,37,B,SS,Q7,iButton,0,2022-07-24T13:54:00Z,4.9
7/24/22, 3:56:00 PM,C,37,B,SS,Q7,iButton,0,2022-07-24T13:56:00Z,4.933333333333334
7/24/22, 3:58:00 PM,C,36.5,B,SS,Q7,iButton,0,2022-07-24T13:58:00Z,4.966666666666667
7/24/22, 4:00:00 PM,C,36.5,B,SS,Q7,iButton,0,2022-07-24T14:00:00Z,5
7/24/22, 4:02:00 PM,C,36.5,B,SS,Q7,iButton,0,2022-07-24T14:02:00Z,5.033333333333333
7/24/22, 4:04:00 PM,C,36.5,B,SS,Q7,iButton,0,2022-07-24T14:04:00Z,5.066666666666666
7/24/22, 4:06:00 PM,C,36.5,B,SS,Q7,iButton,0,2022-07-24T14:06:00Z,5.1
7/24/22, 4:08:00 PM,C,36.5,B,SS,Q7,iButton,0,2022-07-24T14:08:00Z,5.133333333333334
7/24/22, 4:10:00 PM,C,36,B,SS,Q7,iButton,0,2022-07-24T14:10:00Z,5.166666666666667
7/24/22, 4:12:00 PM,C,36,B,SS,Q7,iButton,0,2022-07-24T14:12:00Z,5.2
7/24/22, 4:14:00 PM,C,36,B,SS,Q7,iButton,0,2022-07-24T14:14:00Z,5.233333333333333
7/24/22, 4:16:00 PM,C,36,B,SS,Q7,iButton,0,2022-07-24T14:16:00Z,5.266666666666667
7/24/22, 4:18:00 PM,C,36,B,SS,Q7,iButton,0,2022-07-24T14:18:00Z,5.3
7/24/22, 4:20:00 PM,C,35.5,B,SS,Q7,iButton,0,2022-07-24T14:20:00Z,5.333333333333333
7/24/22, 4:22:00 PM,C,35.5,B,SS,Q7,iButton,0,2022-07-24T14:22:00Z,5.366666666666666
7/24/22, 4:24:00 PM,C,35,B,SS,Q7,iButton,0,2022-07-24T14:24:00Z,5.4
7/24/22, 4:26:00 PM,C,35,B,SS,Q7,iButton,0,2022-07-24T14:26:00Z,5.433333333333334
7/24/22, 4:28:00 PM,C,35,B,SS,Q7,iButton,0,2022-07-24T14:28:00Z,5.466666666666667
7/24/22, 4:30:00 PM,C,35,B,SS,Q7,iButton,0,2022-07-24T14:30:00Z,5.5
7/24/22, 4:32:00 PM,C,35,B,SS,Q7,iButton,0,2022-07-24T14:32:00Z,5.533333333333333
7/24/22, 4:34:00 PM,C,34.5,B,SS,Q7,iButton,0,2022-07-24T14:34:00Z,5.566666666666666
7/24/22, 4:36:00 PM,C,34.5,B,SS,Q7,iButton,0,2022-07-24T14:36:00Z,5.6
7/24/22, 4:38:00 PM,C,34.5,B,SS,Q7,iButton,0,2022-07-24T14:38:00Z,5.633333333333334
7/24/22, 4:40:00 PM,C,34,B,SS,Q7,iButton,0,2022-07-24T14:40:00Z,5.666666666666667
7/24/22, 4:42:00 PM,C,34,B,SS,Q7,iButton,0,2022-07-24T14:42:00Z,5.7
7/24/22, 4:44:00 PM,C,34,B,SS,Q7,iButton,0,2022-07-24T14:44:00Z,5.733333333333333
7/24/22, 4:46:00 PM,C,33.5,B,SS,Q7,iButton,0,2022-07-24T14:46:00Z,5.766666666666667
7/24/22, 4:48:00 PM,C,33.5,B,SS,Q7,iButton,0,2022-07-24T14:48:00Z,5.8
