,date,time,unit,temperature,condition,species,quadrat,loggertype,datetime
31064,7/23/22,17:02:00,C,32,B,SS,Q9,iButton,7/23/22 17:02
31065,7/23/22,17:04:00,C,32,B,SS,Q9,iButton,7/23/22 17:04
31066,7/23/22,17:06:00,C,32,B,SS,Q9,iButton,7/23/22 17:06
31067,7/23/22,17:08:00,C,32,B,SS,Q9,iButton,7/23/22 17:08
31068,7/23/22,17:10:00,C,31.5,B,SS,Q9,iButton,7/23/22 17:10
31069,7/23/22,17:12:00,C,31.5,B,SS,Q9,iButton,7/23/22 17:12
31070,7/23/22,17:14:00,C,31.5,B,SS,Q9,iButton,7/23/22 17:14
31071,7/23/22,17:16:00,C,31,B,SS,Q9,iButton,7/23/22 17:16
31072,7/23/22,17:18:00,C,31,B,SS,Q9,iButton,7/23/22 17:18
31073,7/23/22,17:20:00,C,31,B,SS,Q9,iButton,7/23/22 17:20
31074,7/23/22,17:22:00,C,30.5,B,SS,Q9,iButton,7/23/22 17:22
31075,7/23/22,17:24:00,C,30.5,B,SS,Q9,iButton,7/23/22 17:24
31076,7/23/22,17:26:00,C,30.5,B,SS,Q9,iButton,7/23/22 17:26
31077,7/23/22,17:28:00,C,30,B,SS,Q9,iButton,7/23/22 17:28
31078,7/23/22,17:30:00,C,30,B,SS,Q9,iButton,7/23/22 17:30
31079,7/23/22,17:32:00,C,30,B,SS,Q9,iButton,7/23/22 17:32
31080,7/23/22,17:34:00,C,29.5,B,SS,Q9,iButton,7/23/22 17:34
31081,7/23/22,17:36:00,C,29.5,B,SS,Q9,iButton,7/23/22 17:36
31082,7/23/22,17:38:00,C,29.5,B,SS,Q9,iButton,7/23/22 17:38
31083,7/23/22,17:40:00,C,29.5,B,SS,Q9,iButton,7/23/22 17:40
31084,7/23/22,17:42:00,C,29,B,SS,Q9,iButton,7/23/22 17:42
31085,7/23/22,17:44:00,C,29,B,SS,Q9,iButton,7/23/22 17:44
31086,7/23/22,17:46:00,C,29,B,SS,Q9,iButton,7/23/22 17:46
31087,7/23/22,17:48:00,C,28.5,B,SS,Q9,iButton,7/23/22 17:48
31088,7/23/22,17:50:00,C,28.5,B,SS,Q9,iButton,7/23/22 17:50
31089,7/23/22,17:52:00,C,28.5,B,SS,Q9,iButton,7/23/22 17:52
31090,7/23/22,17:54:00,C,28.5,B,SS,Q9,iButton,7/23/22 17:54
31091,7/23/22,17:56:00,C,28,B,SS,Q9,iButton,7/23/22 17:56
31092,7/23/22,17:58:00,C,28,B,SS,Q9,iButton,7/23/22 17:58
31093,7/23/22,18:00:00,C,28,B,SS,Q9,iButton,7/23/22 18:00
31094,7/23/22,18:02:00,C,28,B,SS,Q9,iButton,7/23/22 18:02
31095,7/23/22,18:04:00,C,27.5,B,SS,Q9,iButton,7/23/22 18:04
31096,7/23/22,18:06:00,C,27.5,B,SS,Q9,iButton,7/23/22 18:06
31097,7/23/22,18:08:00,C,27.5,B,SS,Q9,iButton,7/23/22 18:08
31098,7/23/22,18:10:00,C,27,B,SS,Q9,iButton,7/23/22 18:10
31099,7/23/22,18:12:00,C,27,B,SS,Q9,iButton,7/23/22 18:12
31100,7/23/22,18:14:00,C,27,B,SS,Q9,iButton,7/23/22 18:14
31101,7/23/22,18:16:00,C,27,B,SS,Q9,iButton,7/23/22 18:16
31102,7/23/22,18:18:00,C,26.5,B,SS,Q9,iButton,7/23/22 18:18
31103,7/23/22,18:20:00,C,26.5,B,SS,Q9,iButton,7/23/22 18:20
31104,7/23/22,18:22:00,C,26.5,B,SS,Q9,iButton,7/23/22 18:22
31105,7/23/22,18:24:00,C,26,B,SS,Q9,iButton,7/23/22 18:24
31106,7/23/22,18:26:00,C,26,B,SS,Q9,iButton,7/23/22 18:26
31107,7/23/22,18:28:00,C,26,B,SS,Q9,iButton,7/23/22 18:28
31108,7/23/22,18:30:00,C,26,B,SS,Q9,iButton,7/23/22 18:30
31109,7/23/22,18:32:00,C,25.5,B,SS,Q9,iButton,7/23/22 18:32
31110,7/23/22,18:34:00,C,25.5,B,SS,Q9,iButton,7/23/22 18:34
31111,7/23/22,18:36:00,C,25.5,B,SS,Q9,iButton,7/23/22 18:36
31112,7/23/22,18:38:00,C,25.5,B,SS,Q9,iButton,7/23/22 18:38
31113,7/23/22,18:40:00,C,25,B,SS,Q9,iButton,7/23/22 18:40
31114,7/23/22,18:42:00,C,25,B,SS,Q9,iButton,7/23/22 18:42
31115,7/23/22,18:44:00,C,25,B,SS,Q9,iButton,7/23/22 18:44
31116,7/23/22,18:46:00,C,25,B,SS,Q9,iButton,7/23/22 18:46
31117,7/23/22,18:48:00,C,25,B,SS,Q9,iButton,7/23/22 18:48
31118,7/23/22,18:50:00,C,24.5,B,SS,Q9,iButton,7/23/22 18:50
31119,7/23/22,18:52:00,C,24.5,B,SS,Q9,iButton,7/23/22 18:52
31120,7/23/22,18:54:00,C,24.5,B,SS,Q9,iButton,7/23/22 18:54
31121,7/23/22,18:56:00,C,24.5,B,SS,Q9,iButton,7/23/22 18:56
31122,7/23/22,18:58:00,C,24.5,B,SS,Q9,iButton,7/23/22 18:58
31123,7/23/22,19:00:00,C,24.5,B,SS,Q9,iButton,7/23/22 19:00
31124,7/23/22,19:02:00,C,24.5,B,SS,Q9,iButton,7/23/22 19:02
31125,7/23/22,19:04:00,C,24,B,SS,Q9,iButton,7/23/22 19:04
31126,7/23/22,19:06:00,C,24,B,SS,Q9,iButton,7/23/22 19:06
31127,7/23/22,19:08:00,C,24,B,SS,Q9,iButton,7/23/22 19:08
31128,7/23/22,19:10:00,C,24,B,SS,Q9,iButton,7/23/22 19:10
31129,7/23/22,19:12:00,C,24,B,SS,Q9,iButton,7/23/22 19:12
31130,7/23/22,19:14:00,C,24,B,SS,Q9,iButton,7/23/22 19:14
31131,7/23/22,19:16:00,C,23.5,B,SS,Q9,iButton,7/23/22 19:16
31132,7/23/22,19:18:00,C,23.5,B,SS,Q9,iButton,7/23/22 19:18
31133,7/23/22,19:20:00,C,23.5,B,SS,Q9,iButton,7/23/22 19:20
31134,7/23/22,19:22:00,C,23.5,B,SS,Q9,iButton,7/23/22 19:22
31135,7/23/22,19:24:00,C,23.5,B,SS,Q9,iButton,7/23/22 19:24
31136,7/23/22,19:26:00,C,23.5,B,SS,Q9,iButton,7/23/22 19:26
31137,7/23/22,19:28:00,C,23,B,SS,Q9,iButton,7/23/22 19:28
31138,7/23/22,19:30:00,C,23,B,SS,Q9,iButton,7/23/22 19:30
31139,7/23/22,19:32:00,C,23,B,SS,Q9,iButton,7/23/22 19:32
31140,7/23/22,19:34:00,C,23,B,SS,Q9,iButton,7/23/22 19:34
31141,7/23/22,19:36:00,C,23,B,SS,Q9,iButton,7/23/22 19:36
31142,7/23/22,19:38:00,C,23,B,SS,Q9,iButton,7/23/22 19:38
31143,7/23/22,19:40:00,C,23,B,SS,Q9,iButton,7/23/22 19:40
31144,7/23/22,19:42:00,C,23,B,SS,Q9,iButton,7/23/22 19:42
31145,7/23/22,19:44:00,C,22.5,B,SS,Q9,iButton,7/23/22 19:44
31146,7/23/22,19:46:00,C,22.5,B,SS,Q9,iButton,7/23/22 19:46
31147,7/23/22,19:48:00,C,22.5,B,SS,Q9,iButton,7/23/22 19:48
31148,7/23/22,19:50:00,C,22.5,B,SS,Q9,iButton,7/23/22 19:50
31149,7/23/22,19:52:00,C,22.5,B,SS,Q9,iButton,7/23/22 19:52
31150,7/23/22,19:54:00,C,22.5,B,SS,Q9,iButton,7/23/22 19:54
31151,7/23/22,19:56:00,C,22.5,B,SS,Q9,iButton,7/23/22 19:56
31152,7/23/22,19:58:00,C,22.5,B,SS,Q9,iButton,7/23/22 19:58
31153,7/23/22,20:00:00,C,22.5,B,SS,Q9,iButton,7/23/22 20:00
31154,7/23/22,20:02:00,C,22.5,B,SS,Q9,iButton,7/23/22 20:02
31155,7/23/22,20:04:00,C,22,B,SS,Q9,iButton,7/23/22 20:04
31156,7/23/22,20:06:00,C,22,B,SS,Q9,iButton,7/23/22 20:06
31157,7/23/22,20:08:00,C,22,B,SS,Q9,iButton,7/23/22 20:08
31158,7/23/22,20:10:00,C,22,B,SS,Q9,iButton,7/23/22 20:10
31159,7/23/22,20:12:00,C,22,B,SS,Q9,iButton,7/23/22 20:12
31160,7/23/22,20:14:00,C,22,B,SS,Q9,iButton,7/23/22 20:14
31161,7/23/22,20:16:00,C,22,B,SS,Q9,iButton,7/23/22 20:16
31162,7/23/22,20:18:00,C,22,B,SS,Q9,iButton,7/23/22 20:18
31163,7/23/22,20:20:00,C,22,B,SS,Q9,iButton,7/23/22 20:20
31164,7/23/22,20:22:00,C,22,B,SS,Q9,iButton,7/23/22 20:22
31165,7/23/22,20:24:00,C,22,B,SS,Q9,iButton,7/23/22 20:24
31166,7/23/22,20:26:00,C,22,B,SS,Q9,iButton,7/23/22 20:26
31167,7/23/22,20:28:00,C,22,B,SS,Q9,iButton,7/23/22 20:28
31168,7/23/22,20:30:00,C,21.5,B,SS,Q9,iButton,7/23/22 20:30
31169,7/23/22,20:32:00,C,21.5,B,SS,Q9,iButton,7/23/22 20:32
31170,7/23/22,20:34:00,C,21.5,B,SS,Q9,iButton,7/23/22 20:34
31171,7/23/22,20:36:00,C,21.5,B,SS,Q9,iButton,7/23/22 20:36
31172,7/23/22,20:38:00,C,21.5,B,SS,Q9,iButton,7/23/22 20:38
31173,7/23/22,20:40:00,C,21.5,B,SS,Q9,iButton,7/23/22 20:40
31174,7/23/22,20:42:00,C,21.5,B,SS,Q9,iButton,7/23/22 20:42
31175,7/23/22,20:44:00,C,21.5,B,SS,Q9,iButton,7/23/22 20:44
31176,7/23/22,20:46:00,C,21.5,B,SS,Q9,iButton,7/23/22 20:46
31177,7/23/22,20:48:00,C,21.5,B,SS,Q9,iButton,7/23/22 20:48
31178,7/23/22,20:50:00,C,21.5,B,SS,Q9,iButton,7/23/22 20:50
31179,7/23/22,20:52:00,C,21.5,B,SS,Q9,iButton,7/23/22 20:52
31180,7/23/22,20:54:00,C,21,B,SS,Q9,iButton,7/23/22 20:54
31181,7/23/22,20:56:00,C,21,B,SS,Q9,iButton,7/23/22 20:56
31182,7/23/22,20:58:00,C,21,B,SS,Q9,iButton,7/23/22 20:58
31183,7/23/22,21:00:00,C,21,B,SS,Q9,iButton,7/23/22 21:00
31184,7/23/22,21:02:00,C,21,B,SS,Q9,iButton,7/23/22 21:02
31185,7/23/22,21:04:00,C,21,B,SS,Q9,iButton,7/23/22 21:04
31186,7/23/22,21:06:00,C,21,B,SS,Q9,iButton,7/23/22 21:06
31187,7/23/22,21:08:00,C,21,B,SS,Q9,iButton,7/23/22 21:08
31188,7/23/22,21:10:00,C,20.5,B,SS,Q9,iButton,7/23/22 21:10
31189,7/23/22,21:12:00,C,20.5,B,SS,Q9,iButton,7/23/22 21:12
31190,7/23/22,21:14:00,C,20.5,B,SS,Q9,iButton,7/23/22 21:14
31191,7/23/22,21:16:00,C,20.5,B,SS,Q9,iButton,7/23/22 21:16
31192,7/23/22,21:18:00,C,20.5,B,SS,Q9,iButton,7/23/22 21:18
31193,7/23/22,21:20:00,C,20.5,B,SS,Q9,iButton,7/23/22 21:20
31194,7/23/22,21:22:00,C,20.5,B,SS,Q9,iButton,7/23/22 21:22
31195,7/23/22,21:24:00,C,20.5,B,SS,Q9,iButton,7/23/22 21:24
31196,7/23/22,21:26:00,C,20.5,B,SS,Q9,iButton,7/23/22 21:26
31197,7/23/22,21:28:00,C,20.5,B,SS,Q9,iButton,7/23/22 21:28
31198,7/23/22,21:30:00,C,20.5,B,SS,Q9,iButton,7/23/22 21:30
31199,7/23/22,21:32:00,C,20.5,B,SS,Q9,iButton,7/23/22 21:32
31200,7/23/22,21:34:00,C,20.5,B,SS,Q9,iButton,7/23/22 21:34
31201,7/23/22,21:36:00,C,20.5,B,SS,Q9,iButton,7/23/22 21:36
31202,7/23/22,21:38:00,C,20,B,SS,Q9,iButton,7/23/22 21:38
31203,7/23/22,21:40:00,C,20.5,B,SS,Q9,iButton,7/23/22 21:40
31204,7/23/22,21:42:00,C,20,B,SS,Q9,iButton,7/23/22 21:42
31205,7/23/22,21:44:00,C,20.5,B,SS,Q9,iButton,7/23/22 21:44
31206,7/23/22,21:46:00,C,20.5,B,SS,Q9,iButton,7/23/22 21:46
31207,7/23/22,21:48:00,C,20.5,B,SS,Q9,iButton,7/23/22 21:48
31208,7/23/22,21:50:00,C,20.5,B,SS,Q9,iButton,7/23/22 21:50
31209,7/23/22,21:52:00,C,20.5,B,SS,Q9,iButton,7/23/22 21:52
31210,7/23/22,21:54:00,C,20.5,B,SS,Q9,iButton,7/23/22 21:54
31211,7/23/22,21:56:00,C,20.5,B,SS,Q9,iButton,7/23/22 21:56
31212,7/23/22,21:58:00,C,20,B,SS,Q9,iButton,7/23/22 21:58
31213,7/23/22,22:00:00,C,20,B,SS,Q9,iButton,7/23/22 22:00
31214,7/23/22,22:02:00,C,20,B,SS,Q9,iButton,7/23/22 22:02
31215,7/23/22,22:04:00,C,20,B,SS,Q9,iButton,7/23/22 22:04
31216,7/23/22,22:06:00,C,20,B,SS,Q9,iButton,7/23/22 22:06
31217,7/23/22,22:08:00,C,20,B,SS,Q9,iButton,7/23/22 22:08
31218,7/23/22,22:10:00,C,20,B,SS,Q9,iButton,7/23/22 22:10
31219,7/23/22,22:12:00,C,20,B,SS,Q9,iButton,7/23/22 22:12
31220,7/23/22,22:14:00,C,20,B,SS,Q9,iButton,7/23/22 22:14
31221,7/23/22,22:16:00,C,20,B,SS,Q9,iButton,7/23/22 22:16
31222,7/23/22,22:18:00,C,20,B,SS,Q9,iButton,7/23/22 22:18
31223,7/23/22,22:20:00,C,20,B,SS,Q9,iButton,7/23/22 22:20
31224,7/23/22,22:22:00,C,20,B,SS,Q9,iButton,7/23/22 22:22
31225,7/23/22,22:24:00,C,20,B,SS,Q9,iButton,7/23/22 22:24
31226,7/23/22,22:26:00,C,19.5,B,SS,Q9,iButton,7/23/22 22:26
31227,7/23/22,22:28:00,C,19.5,B,SS,Q9,iButton,7/23/22 22:28
31228,7/23/22,22:30:00,C,19.5,B,SS,Q9,iButton,7/23/22 22:30
31229,7/23/22,22:32:00,C,19.5,B,SS,Q9,iButton,7/23/22 22:32
31230,7/23/22,22:34:00,C,19.5,B,SS,Q9,iButton,7/23/22 22:34
31231,7/23/22,22:36:00,C,19,B,SS,Q9,iButton,7/23/22 22:36
31232,7/23/22,22:38:00,C,19,B,SS,Q9,iButton,7/23/22 22:38
31233,7/23/22,22:40:00,C,19,B,SS,Q9,iButton,7/23/22 22:40
31234,7/23/22,22:42:00,C,18.5,B,SS,Q9,iButton,7/23/22 22:42
31235,7/23/22,22:44:00,C,18.5,B,SS,Q9,iButton,7/23/22 22:44
31236,7/23/22,22:46:00,C,18.5,B,SS,Q9,iButton,7/23/22 22:46
31237,7/23/22,22:48:00,C,18.5,B,SS,Q9,iButton,7/23/22 22:48
31238,7/23/22,22:50:00,C,18.5,B,SS,Q9,iButton,7/23/22 22:50
31239,7/23/22,22:52:00,C,18.5,B,SS,Q9,iButton,7/23/22 22:52
31240,7/23/22,22:54:00,C,18,B,SS,Q9,iButton,7/23/22 22:54
31241,7/23/22,22:56:00,C,18,B,SS,Q9,iButton,7/23/22 22:56
31242,7/23/22,22:58:00,C,18,B,SS,Q9,iButton,7/23/22 22:58
31243,7/23/22,23:00:00,C,18,B,SS,Q9,iButton,7/23/22 23:00
31244,7/23/22,23:02:00,C,18,B,SS,Q9,iButton,7/23/22 23:02
31245,7/23/22,23:04:00,C,18,B,SS,Q9,iButton,7/23/22 23:04
31246,7/23/22,23:06:00,C,18,B,SS,Q9,iButton,7/23/22 23:06
31247,7/23/22,23:08:00,C,18,B,SS,Q9,iButton,7/23/22 23:08
31248,7/23/22,23:10:00,C,18,B,SS,Q9,iButton,7/23/22 23:10
31249,7/23/22,23:12:00,C,18,B,SS,Q9,iButton,7/23/22 23:12
31250,7/23/22,23:14:00,C,18,B,SS,Q9,iButton,7/23/22 23:14
31251,7/23/22,23:16:00,C,18,B,SS,Q9,iButton,7/23/22 23:16
31252,7/23/22,23:18:00,C,17.5,B,SS,Q9,iButton,7/23/22 23:18
31253,7/23/22,23:20:00,C,17.5,B,SS,Q9,iButton,7/23/22 23:20
31254,7/23/22,23:22:00,C,17.5,B,SS,Q9,iButton,7/23/22 23:22
31255,7/23/22,23:24:00,C,17.5,B,SS,Q9,iButton,7/23/22 23:24
31256,7/23/22,23:26:00,C,17.5,B,SS,Q9,iButton,7/23/22 23:26
31257,7/23/22,23:28:00,C,17.5,B,SS,Q9,iButton,7/23/22 23:28
31258,7/23/22,23:30:00,C,17.5,B,SS,Q9,iButton,7/23/22 23:30
31259,7/23/22,23:32:00,C,17.5,B,SS,Q9,iButton,7/23/22 23:32
31260,7/23/22,23:34:00,C,17.5,B,SS,Q9,iButton,7/23/22 23:34
31261,7/23/22,23:36:00,C,17,B,SS,Q9,iButton,7/23/22 23:36
31262,7/23/22,23:38:00,C,17,B,SS,Q9,iButton,7/23/22 23:38
31263,7/23/22,23:40:00,C,17,B,SS,Q9,iButton,7/23/22 23:40
31264,7/23/22,23:42:00,C,17,B,SS,Q9,iButton,7/23/22 23:42
31265,7/23/22,23:44:00,C,17,B,SS,Q9,iButton,7/23/22 23:44
31266,7/23/22,23:46:00,C,17,B,SS,Q9,iButton,7/23/22 23:46
31267,7/23/22,23:48:00,C,17,B,SS,Q9,iButton,7/23/22 23:48
31268,7/23/22,23:50:00,C,17,B,SS,Q9,iButton,7/23/22 23:50
31269,7/23/22,23:52:00,C,16.5,B,SS,Q9,iButton,7/23/22 23:52
31270,7/23/22,23:54:00,C,16.5,B,SS,Q9,iButton,7/23/22 23:54
31271,7/23/22,23:56:00,C,16.5,B,SS,Q9,iButton,7/23/22 23:56
31272,7/23/22,23:58:00,C,16.5,B,SS,Q9,iButton,7/23/22 23:58
31273,7/24/22,0:00:00,C,16.5,B,SS,Q9,iButton,7/24/22 0:00
31274,7/24/22,0:02:00,C,16.5,B,SS,Q9,iButton,7/24/22 0:02
31275,7/24/22,0:04:00,C,16.5,B,SS,Q9,iButton,7/24/22 0:04
31276,7/24/22,0:06:00,C,16.5,B,SS,Q9,iButton,7/24/22 0:06
31277,7/24/22,0:08:00,C,16.5,B,SS,Q9,iButton,7/24/22 0:08
31278,7/24/22,0:10:00,C,16.5,B,SS,Q9,iButton,7/24/22 0:10
31279,7/24/22,0:12:00,C,16.5,B,SS,Q9,iButton,7/24/22 0:12
31280,7/24/22,0:14:00,C,16.5,B,SS,Q9,iButton,7/24/22 0:14
31281,7/24/22,0:16:00,C,16.5,B,SS,Q9,iButton,7/24/22 0:16
31282,7/24/22,0:18:00,C,16.5,B,SS,Q9,iButton,7/24/22 0:18
31283,7/24/22,0:20:00,C,16.5,B,SS,Q9,iButton,7/24/22 0:20
31284,7/24/22,0:22:00,C,16.5,B,SS,Q9,iButton,7/24/22 0:22
31285,7/24/22,0:24:00,C,16.5,B,SS,Q9,iButton,7/24/22 0:24
31286,7/24/22,0:26:00,C,16.5,B,SS,Q9,iButton,7/24/22 0:26
31287,7/24/22,0:28:00,C,16.5,B,SS,Q9,iButton,7/24/22 0:28
31288,7/24/22,0:30:00,C,16.5,B,SS,Q9,iButton,7/24/22 0:30
31289,7/24/22,0:32:00,C,16.5,B,SS,Q9,iButton,7/24/22 0:32
31290,7/24/22,0:34:00,C,16.5,B,SS,Q9,iButton,7/24/22 0:34
31291,7/24/22,0:36:00,C,16,B,SS,Q9,iButton,7/24/22 0:36
31292,7/24/22,0:38:00,C,16,B,SS,Q9,iButton,7/24/22 0:38
31293,7/24/22,0:40:00,C,16,B,SS,Q9,iButton,7/24/22 0:40
31294,7/24/22,0:42:00,C,16,B,SS,Q9,iButton,7/24/22 0:42
31295,7/24/22,0:44:00,C,16,B,SS,Q9,iButton,7/24/22 0:44
31296,7/24/22,0:46:00,C,16,B,SS,Q9,iButton,7/24/22 0:46
31297,7/24/22,0:48:00,C,16,B,SS,Q9,iButton,7/24/22 0:48
31298,7/24/22,0:50:00,C,16,B,SS,Q9,iButton,7/24/22 0:50
31299,7/24/22,0:52:00,C,16,B,SS,Q9,iButton,7/24/22 0:52
31300,7/24/22,0:54:00,C,16,B,SS,Q9,iButton,7/24/22 0:54
31301,7/24/22,0:56:00,C,16,B,SS,Q9,iButton,7/24/22 0:56
31302,7/24/22,0:58:00,C,16,B,SS,Q9,iButton,7/24/22 0:58
31303,7/24/22,1:00:00,C,15.5,B,SS,Q9,iButton,7/24/22 1:00
31304,7/24/22,1:02:00,C,15.5,B,SS,Q9,iButton,7/24/22 1:02
31305,7/24/22,1:04:00,C,15.5,B,SS,Q9,iButton,7/24/22 1:04
31306,7/24/22,1:06:00,C,15.5,B,SS,Q9,iButton,7/24/22 1:06
31307,7/24/22,1:08:00,C,15.5,B,SS,Q9,iButton,7/24/22 1:08
31308,7/24/22,1:10:00,C,15.5,B,SS,Q9,iButton,7/24/22 1:10
31309,7/24/22,1:12:00,C,15.5,B,SS,Q9,iButton,7/24/22 1:12
31310,7/24/22,1:14:00,C,15.5,B,SS,Q9,iButton,7/24/22 1:14
31311,7/24/22,1:16:00,C,15.5,B,SS,Q9,iButton,7/24/22 1:16
31312,7/24/22,1:18:00,C,15.5,B,SS,Q9,iButton,7/24/22 1:18
31313,7/24/22,1:20:00,C,15.5,B,SS,Q9,iButton,7/24/22 1:20
31314,7/24/22,1:22:00,C,15.5,B,SS,Q9,iButton,7/24/22 1:22
31315,7/24/22,1:24:00,C,15.5,B,SS,Q9,iButton,7/24/22 1:24
31316,7/24/22,1:26:00,C,15.5,B,SS,Q9,iButton,7/24/22 1:26
31317,7/24/22,1:28:00,C,15.5,B,SS,Q9,iButton,7/24/22 1:28
31318,7/24/22,1:30:00,C,15.5,B,SS,Q9,iButton,7/24/22 1:30
31319,7/24/22,1:32:00,C,15.5,B,SS,Q9,iButton,7/24/22 1:32
31320,7/24/22,1:34:00,C,15.5,B,SS,Q9,iButton,7/24/22 1:34
31321,7/24/22,1:36:00,C,15,B,SS,Q9,iButton,7/24/22 1:36
31322,7/24/22,1:38:00,C,15,B,SS,Q9,iButton,7/24/22 1:38
31323,7/24/22,1:40:00,C,15,B,SS,Q9,iButton,7/24/22 1:40
31324,7/24/22,1:42:00,C,15,B,SS,Q9,iButton,7/24/22 1:42
31325,7/24/22,1:44:00,C,15,B,SS,Q9,iButton,7/24/22 1:44
31326,7/24/22,1:46:00,C,15,B,SS,Q9,iButton,7/24/22 1:46
31327,7/24/22,1:48:00,C,15,B,SS,Q9,iButton,7/24/22 1:48
31328,7/24/22,1:50:00,C,15,B,SS,Q9,iButton,7/24/22 1:50
31329,7/24/22,1:52:00,C,15,B,SS,Q9,iButton,7/24/22 1:52
31330,7/24/22,1:54:00,C,15,B,SS,Q9,iButton,7/24/22 1:54
31331,7/24/22,1:56:00,C,15,B,SS,Q9,iButton,7/24/22 1:56
31332,7/24/22,1:58:00,C,15,B,SS,Q9,iButton,7/24/22 1:58
31333,7/24/22,2:00:00,C,15,B,SS,Q9,iButton,7/24/22 2:00
31334,7/24/22,2:02:00,C,15,B,SS,Q9,iButton,7/24/22 2:02
31335,7/24/22,2:04:00,C,15,B,SS,Q9,iButton,7/24/22 2:04
31336,7/24/22,2:06:00,C,15,B,SS,Q9,iButton,7/24/22 2:06
31337,7/24/22,2:08:00,C,14.5,B,SS,Q9,iButton,7/24/22 2:08
31338,7/24/22,2:10:00,C,14.5,B,SS,Q9,iButton,7/24/22 2:10
31339,7/24/22,2:12:00,C,14.5,B,SS,Q9,iButton,7/24/22 2:12
31340,7/24/22,2:14:00,C,14.5,B,SS,Q9,iButton,7/24/22 2:14
31341,7/24/22,2:16:00,C,14.5,B,SS,Q9,iButton,7/24/22 2:16
31342,7/24/22,2:18:00,C,14.5,B,SS,Q9,iButton,7/24/22 2:18
31343,7/24/22,2:20:00,C,14.5,B,SS,Q9,iButton,7/24/22 2:20
31344,7/24/22,2:22:00,C,14.5,B,SS,Q9,iButton,7/24/22 2:22
31345,7/24/22,2:24:00,C,14.5,B,SS,Q9,iButton,7/24/22 2:24
31346,7/24/22,2:26:00,C,14.5,B,SS,Q9,iButton,7/24/22 2:26
31347,7/24/22,2:28:00,C,14.5,B,SS,Q9,iButton,7/24/22 2:28
31348,7/24/22,2:30:00,C,14.5,B,SS,Q9,iButton,7/24/22 2:30
31349,7/24/22,2:32:00,C,14.5,B,SS,Q9,iButton,7/24/22 2:32
31350,7/24/22,2:34:00,C,14.5,B,SS,Q9,iButton,7/24/22 2:34
31351,7/24/22,2:36:00,C,14.5,B,SS,Q9,iButton,7/24/22 2:36
31352,7/24/22,2:38:00,C,14.5,B,SS,Q9,iButton,7/24/22 2:38
31353,7/24/22,2:40:00,C,14,B,SS,Q9,iButton,7/24/22 2:40
31354,7/24/22,2:42:00,C,14,B,SS,Q9,iButton,7/24/22 2:42
31355,7/24/22,2:44:00,C,14,B,SS,Q9,iButton,7/24/22 2:44
31356,7/24/22,2:46:00,C,14,B,SS,Q9,iButton,7/24/22 2:46
31357,7/24/22,2:48:00,C,14,B,SS,Q9,iButton,7/24/22 2:48
31358,7/24/22,2:50:00,C,14,B,SS,Q9,iButton,7/24/22 2:50
31359,7/24/22,2:52:00,C,14,B,SS,Q9,iButton,7/24/22 2:52
31360,7/24/22,2:54:00,C,14,B,SS,Q9,iButton,7/24/22 2:54
31361,7/24/22,2:56:00,C,14,B,SS,Q9,iButton,7/24/22 2:56
31362,7/24/22,2:58:00,C,14,B,SS,Q9,iButton,7/24/22 2:58
31363,7/24/22,3:00:00,C,14,B,SS,Q9,iButton,7/24/22 3:00
31364,7/24/22,3:02:00,C,14,B,SS,Q9,iButton,7/24/22 3:02
31365,7/24/22,3:04:00,C,14,B,SS,Q9,iButton,7/24/22 3:04
31366,7/24/22,3:06:00,C,14,B,SS,Q9,iButton,7/24/22 3:06
31367,7/24/22,3:08:00,C,14,B,SS,Q9,iButton,7/24/22 3:08
31368,7/24/22,3:10:00,C,14,B,SS,Q9,iButton,7/24/22 3:10
31369,7/24/22,3:12:00,C,13.5,B,SS,Q9,iButton,7/24/22 3:12
31370,7/24/22,3:14:00,C,13.5,B,SS,Q9,iButton,7/24/22 3:14
31371,7/24/22,3:16:00,C,14,B,SS,Q9,iButton,7/24/22 3:16
31372,7/24/22,3:18:00,C,13.5,B,SS,Q9,iButton,7/24/22 3:18
31373,7/24/22,3:20:00,C,13.5,B,SS,Q9,iButton,7/24/22 3:20
31374,7/24/22,3:22:00,C,13.5,B,SS,Q9,iButton,7/24/22 3:22
31375,7/24/22,3:24:00,C,13.5,B,SS,Q9,iButton,7/24/22 3:24
31376,7/24/22,3:26:00,C,13.5,B,SS,Q9,iButton,7/24/22 3:26
31377,7/24/22,3:28:00,C,13.5,B,SS,Q9,iButton,7/24/22 3:28
31378,7/24/22,3:30:00,C,13.5,B,SS,Q9,iButton,7/24/22 3:30
31379,7/24/22,3:32:00,C,13.5,B,SS,Q9,iButton,7/24/22 3:32
31380,7/24/22,3:34:00,C,13.5,B,SS,Q9,iButton,7/24/22 3:34
31381,7/24/22,3:36:00,C,13.5,B,SS,Q9,iButton,7/24/22 3:36
31382,7/24/22,3:38:00,C,13.5,B,SS,Q9,iButton,7/24/22 3:38
31383,7/24/22,3:40:00,C,13.5,B,SS,Q9,iButton,7/24/22 3:40
31384,7/24/22,3:42:00,C,13.5,B,SS,Q9,iButton,7/24/22 3:42
31385,7/24/22,3:44:00,C,13.5,B,SS,Q9,iButton,7/24/22 3:44
31386,7/24/22,3:46:00,C,13.5,B,SS,Q9,iButton,7/24/22 3:46
31387,7/24/22,3:48:00,C,13.5,B,SS,Q9,iButton,7/24/22 3:48
